,State,County,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Men in Law-Enforcement,Women in Law-Enforcement,Law-Enforcement per 1000,Unemployment Rate (%)
2557,VIRGINIA,MANASSAS CITY,41149,33.4,74371,29365,3557,8.644195485,1404,205,37,5.881066369,3.411990571
2558,VIRGINIA,MANASSAS PARK CITY,15827,33.1,75027,28851,1364,8.618184116,390,71,6,4.865103936,2.464143552
2559,VIRGINIA,MARTINSVILLE CITY,13551,42.7,31719,22221,3159,23.3119327,596,12,23,2.582835215,4.398199395
2560,VIRGINIA,NEWPORT NEWS CITY,181606,32.9,50089,25520,27776,15.29464886,7451,628,128,4.162858055,4.102838012
2561,VIRGINIA,NORFOLK CITY,245724,30.2,45268,25450,46307,18.84512705,10978,535,169,2.865003012,4.467614071
2562,VIRGINIA,NORTON CITY,3978,39.6,26000,19522,1040,26.14379085,270,51,0,12.82051282,6.787330317
2563,VIRGINIA,PETERSBURG CITY,31997,38.8,32169,20464,9191,28.72456793,2052,171,55,7.063162171,6.413101228
2564,VIRGINIA,POQUOSON CITY,12068,43.4,84643,39020,563,4.665230361,204,44,0,3.646005966,1.690420948
2565,VIRGINIA,PORTSMOUTH CITY,96071,35,47050,23878,16897,17.58803385,5077,263,93,3.705592739,5.28463324
2566,VIRGINIA,RADFORD CITY,17186,22.7,31457,18108,5580,32.46828814,724,34,0,1.978354475,4.212731293
2567,VIRGINIA,RICHMOND CITY,216773,33.2,41187,29011,52470,24.20504399,10724,457,352,3.732014596,4.947110572
2568,VIRGINIA,ROANOKE CITY,99329,38.1,39201,23611,21610,21.75598264,3749,330,21,3.533711202,3.774325726
2569,VIRGINIA,SALEM CITY,25290,40.6,52351,28892,2158,8.533017003,655,150,19,6.682483195,2.589956505
2570,VIRGINIA,STAUNTON CITY,24234,42.6,42948,26678,3622,14.94594372,601,112,33,5.983329207,2.479986795
2571,VIRGINIA,SUFFOLK CITY,87061,38.4,65435,30331,9914,11.38741802,3151,411,133,6.248492436,3.619301409
2572,VIRGINIA,VIRGINIA BEACH CITY,449733,35.4,67719,33250,35924,7.987850569,13271,1737,496,4.965168222,2.950861956
2573,VIRGINIA,WAYNESBORO CITY,21366,39.5,45097,22967,3351,15.68379669,531,128,0,5.990826547,2.48525695
2574,VIRGINIA,WILLIAMSBURG CITY,14988,24.4,50091,25548,2476,16.51988257,605,54,0,3.602882306,4.036562583
2575,VIRGINIA,WINCHESTER CITY,27349,37,46466,26984,3847,14.06632784,692,101,0,3.693005229,2.530257048
2576,TENNESSEE,VAN BUREN,5641,45.8,42813,21348,1058,18.7555398,289,87,0,15.42279738,5.123205105
2577,TENNESSEE,WARREN,40099,39.9,36245,20749,8158,20.344647,1410,135,58,4.813087608,3.516297165
2578,TENNESSEE,WASHINGTON,126044,39.7,44444,26662,20810,16.51010758,3530,249,72,2.546729713,2.800609311
2579,TENNESSEE,WAYNE,16842,41.9,34008,17735,2796,16.60135376,550,263,64,19.41574635,3.26564541
2580,TENNESSEE,WEAKLEY,34024,37.5,38040,19847,5962,17.52292499,1583,99,9,3.174229955,4.652598166
2581,TENNESSEE,WHITE,26373,43.5,35989,18785,4662,17.67716983,1132,155,30,7.014749934,4.292268608
2582,TENNESSEE,WILLIAMSON,205645,39,100140,46494,10547,5.128741277,3985,554,79,3.078120061,1.937805441
2583,TENNESSEE,WILSON,125616,40.3,63426,29762,11266,8.968602726,3468,591,159,5.970576997,2.760794803
2584,TEXAS,ANDERSON,57772,38.9,42146,18087,7561,13.08765492,889,939,441,23.88700409,1.538807727
2585,TEXAS,ANDREWS,17215,31.2,70121,29240,1821,10.57798432,432,33,10,2.497821667,2.509439442
2586,TEXAS,ANGELINA,87657,36.7,44185,21486,16688,19.03784067,3205,386,63,5.122237813,3.656296702
2587,TEXAS,ARANSAS,24729,50.7,44851,29426,4124,16.67677625,806,160,0,6.470136277,3.25933115
2588,TEXAS,ARCHER,8750,44.1,62407,29086,704,8.045714286,148,55,14,7.885714286,1.691428571
2589,TEXAS,ARMSTRONG,1913,45.9,65000,28542,177,9.252483011,15,8,0,4.181913225,0.78410873
2590,TEXAS,ATASCOSA,47710,35.4,53181,23416,7208,15.10794383,1550,257,129,8.090547055,3.248794802
2591,TEXAS,AUSTIN,29107,40.8,56681,28351,4163,14.30240148,823,86,13,3.401243687,2.82749854
2592,TEXAS,BAILEY,7131,34.4,40589,17710,1322,18.53877437,69,16,0,2.243724583,0.967606226
2593,TEXAS,BANDERA,21015,51.3,55434,28547,3409,16.22174637,375,60,57,5.56745182,1.784439686
2594,TEXAS,BASTROP,78286,38.5,55808,25242,10350,13.22075467,3061,259,212,6.0164014,3.910022226
2595,TEXAS,BAYLOR,3639,48.6,34382,30495,452,12.42099478,20,25,0,6.870019236,0.549601539
2596,TEXAS,BEE,32706,35.8,44005,17504,5121,15.65767749,662,369,262,19.29309607,2.024093439
2597,TEXAS,BELL,330859,30.4,51529,24213,47165,14.25531722,12451,1648,913,7.740457415,3.76323449
2598,TEXAS,BEXAR,1858699,33.2,52353,25317,313406,16.86157899,61222,6702,1312,4.311617965,3.293809272
2599,TEXAS,BLANCO,10918,48.7,56573,30982,1045,9.571350064,312,95,15,10.07510533,2.857666239
2600,TEXAS,BORDEN,698,33,77569,42236,18,2.578796562,3,13,0,18.62464183,0.429799427
2601,TEXAS,BOSQUE,17953,46.3,45419,24815,2599,14.47668913,497,91,28,6.628418649,2.768339553
2602,TEXAS,BOWIE,93483,37.8,42683,23705,17166,18.36269696,3199,621,213,8.92140817,3.422012558
2603,TEXAS,BRAZORIA,338419,35.5,72006,31180,34248,10.11999917,8599,1632,514,6.341251525,2.540932985
2604,TEXAS,BRAZOS,209896,25.5,41654,24157,52652,25.0848039,6148,1007,155,5.536075009,2.929069634
2605,TEXAS,BREWSTER,9188,42.5,38440,26156,1023,11.13408794,328,244,23,29.05964301,3.569873748
2606,TEXAS,BRISCOE,1672,43.2,40385,22906,239,14.29425837,47,9,15,14.35406699,2.811004785
2607,TEXAS,BROOKS,7217,31.5,24913,14885,2358,32.67285576,388,64,104,23.27837051,5.376195095
2608,TEXAS,BROWN,37935,40.9,43235,22090,6390,16.84460261,647,196,96,7.697377092,1.705548965
2609,TEXAS,BURLESON,17417,43,52513,25833,2329,13.37199288,489,44,6,2.870758454,2.807601768
2610,TEXAS,BURNET,44584,43.9,54259,27434,6346,14.23380585,921,158,90,5.562533644,2.065763503
2611,TEXAS,CALDWELL,39848,35.6,49533,21485,7014,17.60188717,827,252,66,7.980325236,2.075386469
2612,TEXAS,CALHOUN,21805,38.1,54167,25181,3914,17.95001147,654,63,12,3.439578078,2.999312084
2613,TEXAS,CALLAHAN,13596,43.5,40568,22557,2424,17.82877317,205,108,34,10.44424831,1.507796411
2614,TEXAS,CAMERON,418785,31.3,34578,15457,136809,32.6680755,15549,2356,370,6.509306685,3.712883699
2615,TEXAS,CAMP,12631,38.8,40045,20034,2422,19.17504552,368,123,6,10.21296809,2.913466867
2616,TEXAS,CARSON,6027,40.4,64554,28943,351,5.823792932,65,33,0,5.475360876,1.078480173
2617,TEXAS,CASS,30346,43,39366,21608,5736,18.90199697,1157,107,31,4.547551572,3.8126936
2618,TEXAS,CASTRO,7875,34.7,42733,21230,1256,15.94920635,165,71,28,12.57142857,2.095238095
2619,TEXAS,CHAMBERS,38072,35.5,70396,29729,4411,11.58594242,1093,81,21,2.679134272,2.870876235
2620,TEXAS,CHEROKEE,51257,37.7,40769,19871,10570,20.62157364,1276,458,159,12.03738026,2.48941608
2621,TEXAS,CHILDRESS,7059,33.5,37125,18745,1342,19.01119139,167,86,6,13.03300751,2.365774189
2622,TEXAS,CLAY,10367,45.9,45341,26696,1575,15.19243754,327,39,13,5.015915887,3.154239414
2623,TEXAS,COCHRAN,2955,33.8,38625,20408,569,19.25549915,91,6,3,3.045685279,3.079526227
2624,TEXAS,COKE,3228,49.1,41756,27755,534,16.54275093,68,13,12,7.744733581,2.106567534
2625,TEXAS,COLEMAN,8476,47.2,42049,25178,1545,18.22793771,213,57,30,10.2642756,2.51297782
2626,TEXAS,COLLIN,886633,36.2,86188,39933,62651,7.066170558,21376,2331,372,3.048611996,2.41091861
2627,TEXAS,COLLINGSWORTH,3032,36.9,40257,21116,582,19.19525066,69,50,0,16.49076517,2.275725594
2628,TEXAS,COLORADO,20792,43.9,45398,26161,2854,13.72643324,310,60,14,3.559061177,1.490958061
2629,TEXAS,COMAL,124234,42.5,69666,33872,11356,9.140814914,2657,406,117,4.20979764,2.13870599
2630,TEXAS,COMANCHE,13506,44.4,39054,21681,2825,20.91662965,292,19,11,2.221235007,2.162002073
2631,TEXAS,CONCHO,4142,41.3,48516,16599,293,7.073877354,21,14,0,3.380009657,0.507001449
2632,TEXAS,COOKE,38878,40.4,56269,28045,5726,14.72812387,1279,149,8,4.038273574,3.289778281
2633,TEXAS,CORYELL,75710,31,49275,20555,8697,11.487254,2318,841,482,17.47457403,3.061682737
2634,TEXAS,COTTLE,1560,48,33750,20397,388,24.87179487,86,8,0,5.128205128,5.512820513
2635,TEXAS,CRANE,4823,33.1,60133,25367,550,11.40369065,69,41,0,8.500933029,1.430644827
2636,TEXAS,CROCKETT,3836,40.5,50646,23861,851,22.18456726,50,52,0,13.55578728,1.303441084
2637,TEXAS,CROSBY,5987,38.7,39026,19651,1177,19.65926173,260,7,5,2.004342743,4.342742609
2638,TEXAS,CULBERSON,2259,40.5,33981,18862,535,23.6830456,51,22,0,9.738822488,2.257636122
2639,TEXAS,DALLAM,7052,31,43897,19908,1129,16.00964265,175,65,30,13.47135564,2.481565513
2640,TEXAS,DALLAS,2513054,33.2,51411,28552,461045,18.3460045,87268,3910,1859,2.295613226,3.472587537
2641,TEXAS,DAWSON,13317,33.1,42354,21193,1866,14.0121649,389,211,24,17.64661711,2.921078321
2642,TEXAS,DEAF SMITH,19039,31.4,47219,19823,3235,16.99143863,441,131,0,6.880613478,2.316298125
2643,TEXAS,DELTA,5226,43.8,40529,20822,1110,21.23995408,200,7,13,3.827018752,3.827018752
2644,TEXAS,DENTON,754650,34.5,76678,36238,64613,8.561982376,21583,2329,492,3.738156761,2.860001325
2645,TEXAS,DEWITT,20660,42,50582,27370,3038,14.70474347,566,188,23,10.21297193,2.739593417
2646,TEXAS,DICKENS,2237,42.8,42118,22526,391,17.4787662,100,4,0,1.788109075,4.470272687
2647,TEXAS,DIMMIT,10842,34,32204,19528,2504,23.09536986,585,128,31,14.66519092,5.395683453
2648,TEXAS,DONLEY,3506,40.9,40560,22454,481,13.71933828,76,49,0,13.97604107,2.167712493
2649,TEXAS,DUVAL,11510,37.3,33115,19853,2675,23.2406603,528,48,44,7.993049522,4.587315378
2650,TEXAS,EASTLAND,18252,42.5,34434,21577,3054,16.73241289,357,32,29,3.342099496,1.955950033
2651,TEXAS,ECTOR,153177,30.4,58335,27295,18777,12.25836777,4902,329,111,2.872493912,3.200219354
2652,TEXAS,EDWARDS,2028,49.2,39457,27333,156,7.692307692,39,0,0,0,1.923076923
2653,TEXAS,ELLIS,160225,35.9,64382,27313,17458,10.8959276,4452,974,159,7.071305976,2.778592604
2654,TEXAS,EL PASO,833592,31.6,42075,19145,183925,22.06415129,28534,5382,1415,8.153869039,3.423017495
2655,TEXAS,ERATH,40641,30.2,42492,22781,9500,23.37540907,831,172,12,4.527447651,2.044733151
2656,TEXAS,FALLS,17265,39.3,38547,17257,3756,21.75499566,390,67,70,7.935128873,2.2589053
2657,TEXAS,FANNIN,33757,41.7,45471,21429,5078,15.04280594,897,294,107,11.87901769,2.657226649
2658,TEXAS,FAYETTE,24909,47.7,51290,28665,2630,10.5584327,193,131,16,5.901481392,0.774820346
2659,TEXAS,FISHER,3847,43.4,41531,26796,752,19.54769951,124,34,0,8.838055628,3.223290876
2660,TEXAS,FLOYD,6088,37,43070,23133,1330,21.84625493,205,21,0,3.449408673,3.367279895
2661,TEXAS,FOARD,1320,49.5,48068,23323,89,6.742424242,55,0,0,0,4.166666667
2662,TEXAS,FORT BEND,683756,35.7,91152,37134,55523,8.120294374,18701,2389,718,4.544018627,2.735039985
2663,TEXAS,FRANKLIN,10571,43.3,42652,25250,1759,16.63986378,313,96,17,10.68962255,2.960930849
2664,TEXAS,FREESTONE,19585,41.4,45134,23370,2988,15.25657391,444,230,104,17.05386776,2.267041103
2665,TEXAS,FRIO,18542,31.6,37163,17547,3333,17.97540718,502,67,101,9.060511272,2.707367059
2666,TEXAS,GAINES,19485,28.4,58788,22837,2076,10.6543495,375,59,0,3.027970234,1.924557352
2667,TEXAS,GALVESTON,314485,37.5,63064,32756,41948,13.338633,11373,1813,361,6.912889327,3.616388699
2668,TEXAS,GARZA,6614,37.9,52708,19043,624,9.434532809,68,38,44,12.39794376,1.028122165
2669,TEXAS,GILLESPIE,25732,50.1,55850,30939,2725,10.58992694,713,61,0,2.37058915,2.770868957
2670,TEXAS,GLASSCOCK,1253,37.4,62159,34834,66,5.26735834,15,0,0,0,1.197126895
2671,TEXAS,GOLIAD,7463,45.7,54375,30581,1246,16.69569878,322,51,30,10.85354415,4.314618786
2672,TEXAS,GONZALES,20370,37.3,46630,22631,3443,16.90230731,608,85,28,5.547373589,2.984781541
2673,TEXAS,GRAY,23028,36.8,45264,22409,3359,14.58659024,525,77,48,5.428174396,2.279833246
2674,TEXAS,GRAYSON,124231,40.2,50212,25541,18877,15.19508013,4529,667,214,7.091627694,3.645627903
2675,TEXAS,GREGG,123283,35.2,47140,24386,21785,17.67072508,3350,296,75,3.009336243,2.717325179
2676,TEXAS,GRIMES,27140,40.4,47839,21173,4819,17.75607959,646,187,33,8.106116433,2.380250553
2677,TEXAS,GUADALUPE,147313,36.7,64599,28310,15190,10.31137781,3774,602,164,5.199812644,2.561892026
2678,TEXAS,HALE,35007,32.7,44995,18888,6740,19.2532922,1009,424,166,16.8537721,2.882280687
2679,TEXAS,HALL,3162,44.2,27244,18453,889,28.11511701,116,20,9,9.1714105,3.6685642
2680,TEXAS,HAMILTON,8232,48.3,45105,26183,1174,14.26141885,176,25,45,8.503401361,2.137998056
2681,TEXAS,HANSFORD,5552,35.7,41335,23605,1096,19.74063401,66,5,0,0.900576369,1.188760807
2682,TEXAS,HARDEMAN,3952,43.3,35156,19493,606,15.3340081,97,21,13,8.603238866,2.454453441
2683,TEXAS,HARDIN,55624,39.1,54352,28321,6480,11.64964763,1206,403,63,8.3776787,2.168128865
2684,TEXAS,HARRIS,4434257,32.9,55584,29850,763456,17.21722489,159895,11528,3677,3.428984833,3.60590286
2685,TEXAS,HARRISON,66431,37.7,46230,23836,11499,17.30968975,2524,148,27,2.634312294,3.799430989
2686,TEXAS,HARTLEY,5966,39.5,64614,21642,326,5.464297687,35,10,0,1.676164935,0.586657727
2687,TEXAS,HASKELL,5812,42.7,41067,21072,1000,17.20578114,240,79,0,13.5925671,4.129387474
2688,TEXAS,HAYS,185686,31.1,60495,28396,28863,15.54398285,6042,781,199,5.277726915,3.253880206
2689,TEXAS,HEMPHILL,4151,33.4,67773,29110,484,11.659841,90,13,0,3.131775476,2.168152252
2690,TEXAS,HENDERSON,79213,43.7,43434,23605,14593,18.42248116,2277,419,182,7.587138475,2.874528171
2691,TEXAS,HIDALGO,828334,28.8,36094,15240,267812,32.33140255,30082,4126,441,5.513476448,3.631626856
2692,TEXAS,HILL,34901,42.5,43441,22154,6457,18.50090255,1401,238,31,7.707515544,4.014211627
2693,TEXAS,HOCKLEY,23377,33,50331,22718,3540,15.14308936,828,47,21,2.908842024,3.541942935
2694,TEXAS,HOOD,54217,46.8,58315,31508,6439,11.87634875,753,134,23,2.895770699,1.388863272
2695,TEXAS,HOPKINS,35844,39.2,45748,23063,6880,19.19428635,980,129,6,3.766320723,2.734069858
2696,TEXAS,HOUSTON,22802,44.5,32434,17624,4801,21.0551706,414,243,140,16.79677221,1.815630208
2697,TEXAS,HOWARD,36423,36.9,50977,23054,4646,12.75567636,1022,241,11,6.918705214,2.805919337
2698,TEXAS,HUDSPETH,3481,40.1,26635,14776,1131,32.4906636,66,67,29,27.5782821,1.896006895
2699,TEXAS,HUNT,89068,38.1,45643,22229,16281,18.27929223,3960,261,68,3.693806979,4.446041227
2700,TEXAS,HUTCHINSON,21782,36.5,50114,25117,3561,16.34836103,484,101,117,10.0082637,2.22201818
2701,TEXAS,IRION,1631,42.5,64100,31096,191,11.71060699,26,16,0,9.809932557,1.59411404
2702,TEXAS,JACK,8866,40,50390,24677,1312,14.79810512,156,52,8,6.767426122,1.759530792
2703,TEXAS,JACKSON,14678,38.5,56601,25594,1863,12.69246491,351,58,35,6.336013081,2.391333969
2704,TEXAS,JASPER,35640,40.4,44552,21116,5650,15.85297419,1473,360,96,12.79461279,4.132996633
2705,TEXAS,JEFF DAVIS,2221,51.9,50174,26493,172,7.744259343,47,32,0,14.40792436,2.11616389
2706,TEXAS,JEFFERSON,252993,36,44965,24738,47369,18.72344294,8278,1061,569,6.442866008,3.272027289
2707,TEXAS,JIM HOGG,5218,36,34769,16637,1088,20.85090073,349,41,0,7.857416635,6.688386355
2708,TEXAS,JIM WELLS,41486,34.2,43321,21556,8471,20.41893651,1101,247,62,7.448295811,2.653907342
2709,TEXAS,JOHNSON,157544,36.8,59095,25721,18706,11.87350835,4766,639,133,4.900218352,3.025186615
2710,TEXAS,JONES,19944,39,47007,17279,2151,10.78519856,209,71,117,9.426393903,1.047934216
2711,TEXAS,KARNES,14984,35.8,46058,25306,2936,19.59423385,223,133,60,12.88040577,1.488254138
2712,TEXAS,KAUFMAN,111830,35.8,60179,25445,15160,13.5562908,3864,836,210,9.353482965,3.455244568
2713,TEXAS,KENDALL,39010,43.4,76350,36724,2363,6.057421174,869,185,59,6.25480646,2.22763394
2714,TEXAS,KENEDY,558,31.7,24000,13822,127,22.75985663,0,6,0,10.75268817,0
2715,TEXAS,KENT,667,48.6,50625,27434,72,10.7946027,7,6,0,8.995502249,1.049475262
2716,TEXAS,KERR,50505,48,44261,26210,8158,16.15285615,1864,192,50,4.791604792,3.690723691
2717,TEXAS,KIMBLE,4453,54.5,41263,26969,831,18.66157647,136,55,0,12.35122389,3.054120817
2718,TEXAS,KING,274,39.8,57083,30016,9,3.284671533,7,5,0,18.24817518,2.554744526
2719,TEXAS,KINNEY,3578,43.5,34398,17818,654,18.2783678,197,123,39,45.27669089,5.505869201
2720,TEXAS,KLEBERG,31877,28,41469,19700,7110,22.30448286,1647,171,14,5.803557424,5.166734636
2721,TEXAS,KNOX,3807,41,42188,19673,536,14.07932755,85,23,30,13.92172314,2.232729183
2722,TEXAS,LAMAR,49626,40.6,40283,22438,9691,19.52806996,1564,153,60,4.292104945,3.151573772
2723,TEXAS,LAMB,13561,36.3,41401,20933,2763,20.37460364,284,51,63,8.406459701,2.094240838
2724,TEXAS,LAMPASAS,20357,41.1,50358,24382,2751,13.51377904,738,206,29,11.54394066,3.625288599
2725,TEXAS,LA SALLE,7319,33.1,40094,23939,843,11.51796694,217,33,0,4.508812679,2.964885913
2726,TEXAS,LAVACA,19654,44.3,47753,28491,1995,10.15060547,323,77,23,5.088022794,1.643431363
2727,TEXAS,LEE,16754,41,54346,25549,2402,14.33687478,484,95,68,9.729019936,2.888862361
2728,TEXAS,LEON,16923,44.8,47441,27271,2694,15.91916327,553,75,30,6.204573657,3.267742126
2729,TEXAS,LIBERTY,78598,36.2,49655,22065,12448,15.83755312,2871,319,226,6.934018677,3.652764701
2730,TEXAS,LIMESTONE,23469,39.1,37431,20506,4976,21.20243726,923,89,80,7.200988538,3.932847586
2731,TEXAS,LIPSCOMB,3507,34.8,60163,29103,358,10.20815512,100,8,1,2.566295979,2.851439977
2732,TEXAS,LIVE OAK,11976,42.2,50741,22047,1649,13.76920508,151,90,32,10.18704075,1.260855043
2733,TEXAS,LLANO,19624,56.4,48562,34633,2672,13.61598043,597,64,13,3.923766816,3.042193233
2734,TEXAS,LOVING,76,58.2,56875,32707,12,15.78947368,0,0,0,0,0
2735,TEXAS,LUBBOCK,294682,30.6,46859,25139,55027,18.67334958,8049,1287,401,5.728208713,2.731418953
2736,TEXAS,LYNN,5723,37.2,40722,24299,1128,19.70994234,296,39,0,6.814607723,5.172112528
2737,TEXAS,MCCULLOCH,8242,43.9,40784,22049,1484,18.00533851,155,12,2,1.698616841,1.880611502
2738,TEXAS,MCLENNAN,243394,33,44246,22878,46681,19.17919094,6480,1078,459,6.314863965,2.662349935
2739,TEXAS,MCMULLEN,671,39.6,57589,27971,59,8.792846498,50,0,0,0,7.451564829
2740,TEXAS,MADISON,13843,35.5,43209,17698,1561,11.27645742,183,122,10,9.53550531,1.321967782
2741,TEXAS,MARION,10191,49.2,35424,22536,2161,21.20498479,368,47,0,4.611912472,3.61102934
2742,TEXAS,MARTIN,5451,32,63992,27692,571,10.47514218,86,14,0,2.568336085,1.577692167
2743,TEXAS,MASON,4064,49.9,38496,25834,604,14.86220472,100,16,0,3.937007874,2.460629921
2744,TEXAS,MATAGORDA,36719,37.1,41253,22939,7877,21.45210926,1038,48,67,3.13189357,2.82687437
2745,TEXAS,MAVERICK,56830,29.7,37155,16086,13879,24.42196023,2968,768,132,15.83670597,5.222593701
2746,TEXAS,MEDINA,47920,38.6,58333,24731,6340,13.23038397,1297,257,22,5.822203673,2.706594324
2747,TEXAS,MENARD,2163,41.8,37917,23331,282,13.03744799,76,23,0,10.63337957,3.513638465
2748,TEXAS,MIDLAND,155817,31.9,71424,36869,12148,7.796325176,2973,371,96,2.997105579,1.90800747
2749,TEXAS,MILAM,24372,41.8,39213,22132,3692,15.1485311,984,137,100,9.724273757,4.03741999
2750,TEXAS,MILLS,4871,46.1,44375,24099,678,13.91911312,78,11,0,2.25826319,1.601313899
2751,TEXAS,MITCHELL,8995,35.5,51555,19334,654,7.270705948,193,112,70,20.23346304,2.145636465
2752,TEXAS,MONTAGUE,19384,43.9,46383,25403,3066,15.8171688,519,76,6,4.230293025,2.677465951
2753,TEXAS,MONTGOMERY,518849,36.6,70805,35912,56804,10.94807931,13664,2270,688,5.701080661,2.633521506
2754,TEXAS,MOORE,22186,31.1,50552,20159,3908,17.61471198,435,133,40,7.797710268,1.960695934
2755,TEXAS,MORRIS,12653,42.9,37902,21616,2316,18.30395954,704,91,96,14.77910377,5.56389789
2756,TEXAS,MOTLEY,1022,48.9,35433,23131,158,15.45988258,50,7,5,11.74168297,4.892367906
2757,TEXAS,NACOGDOCHES,65556,30.4,38915,21343,14631,22.31832327,2711,298,7,4.65251083,4.135395692
2758,TEXAS,NAVARRO,48177,38.1,43388,21347,9418,19.54874733,2320,236,187,8.780123295,4.815575897
2759,TEXAS,NEWTON,14138,40.7,36829,19293,2272,16.07016551,734,62,110,12.16579431,5.191681992
2760,TEXAS,NOLAN,15017,38,38411,22240,2572,17.12725578,437,107,16,8.190717187,2.910035293
2761,TEXAS,NUECES,355667,34.9,51882,25826,59095,16.6152609,10785,1483,305,5.027174295,3.032330804
2762,TEXAS,OCHILTREE,10577,31.2,50011,24997,1322,12.49881819,245,24,0,2.269074407,2.31634679
2763,TEXAS,OLDHAM,2069,33.2,52292,23644,215,10.39149348,43,11,0,5.316578057,2.078298695
2764,TEXAS,ORANGE,83751,37.9,51443,26611,12590,15.03265633,2922,327,96,5.050685962,3.488913565
2765,TEXAS,PALO PINTO,27922,41.5,42824,24891,4916,17.60618867,852,153,97,8.953513359,3.051357353
2766,TEXAS,PANOLA,23771,38.3,50712,25345,3372,14.1853519,498,104,91,8.203272896,2.094989693
2767,TEXAS,PARKER,123601,39.7,67979,32274,11377,9.204618086,3405,550,226,6.278266357,2.754832081
2768,TEXAS,PARMER,9921,33.5,48589,21655,1637,16.50035279,143,22,6,2.82229614,1.441386957
2769,TEXAS,PECOS,15826,35.4,51735,19738,1334,8.429167193,259,219,37,16.17591305,1.636547454
2770,TEXAS,POLK,46583,43.4,40864,21411,7706,16.54251551,1739,504,197,15.04840822,3.733121525
2771,TEXAS,POTTER,121883,33.3,40340,20984,25187,20.66489995,2572,721,176,7.359516914,2.110220457
2772,TEXAS,PRESIDIO,7144,40.8,33453,16326,1749,24.48208287,248,106,0,14.83762598,3.471444569
2773,TEXAS,RAINS,11087,47.8,50405,23577,1174,10.58897808,315,35,14,4.419590511,2.841165329
2774,TEXAS,RANDALL,128603,35.5,62635,31383,13245,10.29913766,2406,933,170,8.576782812,1.87087393
2775,TEXAS,REAGAN,3625,34.9,59257,25754,630,17.37931034,77,14,0,3.862068966,2.124137931
2776,TEXAS,REAL,3348,55.5,37059,21135,599,17.89127838,82,0,0,0,2.449223417
2777,TEXAS,RED RIVER,12455,45.8,35016,20798,2020,16.21838619,359,95,12,8.590927338,2.882376556
2778,TEXAS,REEVES,14438,35.2,46464,18458,1697,11.7537055,412,227,13,16.62280094,2.853580828
2779,TEXAS,REFUGIO,7315,42.8,50145,24776,1124,15.36568694,247,109,40,20.36910458,3.376623377
2780,TEXAS,ROBERTS,939,35.6,72500,31655,17,1.810436635,11,0,0,0,1.171458999
2781,TEXAS,ROBERTSON,16537,41.2,49142,22980,2460,14.8757332,613,77,65,8.586805346,3.706839209
2782,TEXAS,ROCKWALL,88010,37.2,89161,37231,5380,6.112941711,2457,631,61,7.86274287,2.791728213
2783,TEXAS,RUNNELS,10411,41.8,41339,22856,1804,17.32782634,205,55,23,7.492075689,1.969071175
2784,TEXAS,RUSK,53197,38.4,47424,22704,7945,14.93505273,1292,192,131,6.071770965,2.428708386
2785,TEXAS,SABINE,10367,50.6,32500,20120,2385,23.00569114,269,34,0,3.279637311,2.594771872
2786,TEXAS,SAN AUGUSTINE,8556,47.9,29426,19251,2213,25.86489014,370,28,0,3.27255727,4.324450678
2787,TEXAS,SAN JACINTO,27172,43.4,44878,22563,4627,17.02855881,844,210,340,20.241425,3.106138672
2788,TEXAS,SAN PATRICIO,66706,35.3,52659,24008,9397,14.08718856,1647,430,128,8.365064612,2.469043264
2789,TEXAS,SAN SABA,5881,41,40718,19583,930,15.81363714,94,58,15,12.41285496,1.598367625
2790,TEXAS,SCHLEICHER,3171,35.9,59766,26408,417,13.15042573,72,3,0,0.946073794,2.270577105
